"SAMPLEID","StationID","RefSamp","Reference","nt_habit_climbcling","nt_volt_semi","pt_BCG_att1i234b","nt_EPT","x_HBI","LONG","PrecipWs","L3Eco","PrecipCat","ClayWs","K2OWs","Al2O3Ws","WetIndexWs","Fe2O3Cat","PermWs","NWs","ElevCat","WtDepWs","WsAreaSqKm","SandWs","MgOCat","CFS","TmeanCat","SWs","LAT","SampDate","nt_habit_climbcling_RFadj","x_HBI_RFadj","pt_BCG_att1i234b_RFadj","nt_volt_semi_RFadj","nt_EPT_RFadj","nt_habit_climbcling_RFadj_std","nt_volt_semi_RFadj_std","nt_EPT_RFadj_std","pt_BCG_att1i234b_RFadj_std","x_HBI_RFadj_std","Index_Score"
"KS_Liz_3402_Rep1","KS_MMI_Site101","Strs","HighStrs",15,1,0,3,5.991111111,-95.08874,1135.64724859329,"eco3_40",1121.50231654787,36.8445,1.16361263698826,5.73983164533197,926.033518318436,10.8774467364329,2.74655657597486,0.0698929997024919,260.441150170096,84.7199976262974,109.9548,13.3352,1.15897070867163,5.76,13.9054216576219,0.25276163396021,37.39857,2011-06-28,-8.32466666666668,0.586033040342664,-8.5139003885553,-3.77923333333334,-9.55756666666667,11.4972281870052,0,0,0,0,2.29944563740103
"KS_Liz_3308_Rep1","KS_MMI_Site102","Ref","Ref",17,2,5.405405405,6,5.101351351,-96.1417,1035.47368257729,"eco3_29",1067.07914271532,36.0854,1.01309051745205,5.35681646542848,819.88955409843,2.22644588504504,1.97461433684944,0.0390780917868252,293.85154954955,123.619158879491,85.2363,12.8046,1.38638150932613,8.3,13.8893781452432,0.317945990481485,37.40313,2015-05-05,-4.041,-0.0557197330562014,-1.44058867273996,-1.3403,-3.1531,34.7725606451817,29.4574393816646,34.5920778326751,45.7310393650456,66.9510805652588,42.3008395579652
"KS_Liz_3044_Rep1","KS_MMI_Site103","Other","Other",18,4,9.302325581,8,5.326153846,-96.05099,1052.32997797018,"eco3_29",1075.65666480668,34.9805,1.17599221090631,5.97445581801537,792.139088423591,2.24325799942243,2.48998267868969,0.0480173955954374,273.656400954654,96.7765559461341,105.9966,14.921,1.33264696598091,7.51,13.9596095237709,0.30601185281646,37.40527,2014-07-15,-7.15036666666666,-0.0691425591165054,1.32571722469547,-1.55163333333333,-4.2024,17.8777953581912,26.6614171422625,26.9144180811216,66.5010335759592,68.4807784289236,41.2870885172916
"KS_Liz_3043_Rep1","KS_MMI_Site103","Other","Other",20,6,7.317073171,5,5.631178707,-96.05099,1052.32997797018,"eco3_29",1075.65666480668,34.9805,1.17599221090631,5.97445581801537,792.139088423591,2.24325799942243,2.48998267868969,0.0480173955954374,273.656400954654,96.7765559461341,105.9966,14.921,1.33264696598091,7.51,13.9596095237709,0.30601185281646,37.40527,2011-08-03,-5.15036666666666,0.235882301883494,-0.659535185304532,0.448366666666668,-7.2024,28.7448091897264,53.1221954331344,4.96361349267174,51.5953497536715,33.7194043233451,34.4290744385098
"KS_Liz_3042_Rep1","KS_MMI_Site103","Other","Other",19,2,7.894736842,13,5.045045045,-96.05099,1052.32997797018,"eco3_29",1075.65666480668,34.9805,1.17599221090631,5.97445581801537,792.139088423591,2.24325799942243,2.48998267868969,0.0480173955954374,273.656400954654,96.7765559461341,105.9966,14.921,1.33264696598091,7.51,13.9596095237709,0.30601185281646,37.40527,2009-07-07,-6.15036666666666,-0.350251360116506,-0.081871514304531,-3.55163333333333,0.797599999999997,23.3113022739588,0.200638851390637,63.4990923952047,55.9325675261703,100,48.5887202093449
"KS_Liz_3041_Rep1","KS_MMI_Site103","Other","Other",31,14,6.666666667,8,5.486567164,-96.05099,1052.32997797018,"eco3_29",1075.65666480668,34.9805,1.17599221090631,5.97445581801537,792.139088423591,2.24325799942243,2.48998267868969,0.0480173955954374,273.656400954654,96.7765559461341,105.9966,14.921,1.33264696598091,7.51,13.9596095237709,0.30601185281646,37.40527,2007-09-18,5.84963333333334,0.0912707588834945,-1.30994168930453,8.44836666666667,-4.2024,88.5133852631701,100,26.9144180811216,46.7119638145589,50.1996870443262,62.4678908406354
"KS_Liz_3045_Rep1","KS_MMI_Site103","Other","Other",24,6,9.259259259,11,5.243169399,-96.05099,1052.32997797018,"eco3_29",1075.65666480668,34.9805,1.17599221090631,5.97445581801537,792.139088423591,2.24325799942243,2.48998267868969,0.0480173955954374,273.656400954654,96.7765559461341,105.9966,14.921,1.33264696598091,7.51,13.9596095237709,0.30601185281646,37.40527,2016-07-18,-1.15036666666666,-0.152127006116506,1.28265090269547,0.448366666666668,-1.2024,50.4788368527968,53.1221954331344,48.8652226695715,66.1776827637968,77.9378875893194,59.3163650617238
"KS_Liz_3209_Rep1","KS_MMI_Site104","Other","SomeStrs",13,7,3.225806452,6,5.420634921,-97.01395,920.036776267758,"eco3_28",934.381988589958,41.1028,0.778610379043491,4.02011569168652,886.11442816226,11.4226683210669,1.21652740417198,0.0673188251791896,353.312433054393,166.327563797672,4231.6803,9.7587,1.36734923742887,206,14.24819663,3.33171337292034,37.41917,2007-09-13,-8.01643333333334,0.0555515524481978,-3.83644004612134,2.01153333333333,-7.0945,13.172016135342,73.8034987323084,5.75311076436965,27.7424939906987,54.270334576403,34.9482908398244
"KS_Liz_3602_Rep1","KS_MMI_Site105","Other","Other",19,4,7.843137255,9,5.248780488,-96.05533,1050.00366297663,"eco3_29",1070.62448428652,35.8559,1.1907116736119,6.0304727609337,798.341444339325,2.24325799941948,2.22185102491328,0.048840231763494,274.630580524345,95.6459355408388,71.3475,13.8842,1.33264696598127,7.51,13.9229998677903,0.304917848578225,37.42357,2017-07-18,-5.87773333333332,-0.15744084770977,0.479705859593469,-1.15323333333333,-2.79330000000001,24.7926573760942,31.9324041778042,37.2247109963165,60.149006068146,78.5434658853169,46.5284489007356
"KS_Clint_2103_Rep1","KS_MMI_Site106","Ref","Ref",32,8,4.761904762,17,5.355633803,-97.00569,956.251136325207,"eco3_28",936.807643785033,41.3162,0.584212166556329,3.1073395055838,857.70748308119,7.90353932737912,1.17075011900081,0.0460559919414742,360.548318447798,171.390891988659,347.8968,9.444,1.57860059704343,9.18,14.1987989059747,0.361561571114503,37.42603,1995-09-27,5.06566666666666,0.0382366564410681,-1.45099667153857,1.36266666666667,3.1089,84.2536969581054,65.2187402288065,80.4107239436328,45.6528939672446,56.2435821855644,66.3559274566707
"KS_Liz_3154_Rep1","KS_MMI_Site107","Other","Other",17,6,3.333333333,2,5.576923077,-95.72315,989.184623292226,"eco3_40",1079.38589494693,37.0656,1.07263991707868,5.69243279054398,829.509055553422,13.9796192575978,1.60082725874789,0.12531826177607,247.552932960894,135.558656525544,2202.6042,10.5562,1.18636162331006,120,14.0079170120391,0.621643403576865,37.43219,2006-10-04,-7.88686666666667,0.493521416134331,-6.96739825223893,0.331533333333334,-13.1236333333333,13.8760175147283,51.576444967976,0,4.23461517080307,4.35822502359225,14.8090605354199
"KS_Liz_3482_Rep1","KS_MMI_Site108","Other","Other",12,5,3.03030303,5,5.653386454,-98.77402,715.866620940282,"eco3_26",726.883024862448,26.5274,2.27146210516613,12.1556752595127,896.855429870935,16.0170001983494,5.70190820756667,0.106704086745348,564.766602475928,183.18,60.9462,35.6827,1.091554045674,0.39,13.6231914130674,0.0227740592197695,37.43822,2013-09-03,-5.30056666666666,0.167437142909177,-2.59222288009033,0.116933333333335,-1.9421,27.9286964509781,48.7372034573654,43.452885951546,37.0843326353479,41.5195809024668,39.7445398795408
"KS_Liz_3477_Rep1","KS_MMI_Site109","Other","SomeStrs",13,3,3.333333333,3,5.331707317,-95.35462,1106.00848499594,"eco3_40",1105.20086954988,35.653,0.675902679998193,3.32937277180041,921.27469934541,1.87821359956448,2.17002080742978,0.071056752660321,290.797727493917,94.9314796112563,70.9452,14.7478,1.75970829037956,8.86,13.6723422753528,0.330635297434317,37.44231,2013-09-17,-7.78566666666667,0.0215072910403302,-4.77325962557197,-0.891533333333334,-7.34976666666667,14.4258884146039,35.3947970171648,3.88534119172135,20.7086597137669,58.1501013044895,26.5129575283493
"KS_Liz_3255_Rep1","KS_MMI_Site110","Ref","BestRef",12,4,2.941176471,5,5.55907781,-98.18016,797.137104831576,"eco3_27",796.546031822569,19.9139,2.24370227845245,11.4792885323146,859.088987571014,8.13995908952448,6.616304299288,0.224193363808566,464.3516635912,178.252140961076,36.2781,43.3046,3.26028615911994,1.83,13.953008392775,1.29008150975869,37.45695,2008-05-13,-1.98273333333333,0.041643557522308,-0.573018164175268,0.208433333333333,-0.876499999999998,45.956166813009,49.9477840641728,51.2498117413634,52.2449373606192,55.8553234625298,51.0508046883388
"KS_Liz_3196_Rep1","KS_MMI_Site111","Ref","BestRef",11,3,6.060606061,5,5.99378882,-96.1353,1030.20778122984,"eco3_28",1037.34103738478,36.5262,1.01174902915952,5.34940576553644,805.343005181347,1.98885202407826,1.8375274611399,0.0388359986245927,313.87752173913,127.165563385147,13.0275,11.8833,1.39146101474783,0.75,13.7139248143043,0.318219006061534,37.46095,2007-09-06,-3.28876666666666,0.377364258234451,-1.72102271068216,0.0519000000000003,-1.1497,38.8598256641193,47.8767871499406,49.2508251368419,43.6254828718167,17.595776899072,39.4417395443581
"KS_Liz_3236_Rep1","KS_MMI_Site112","Other","SomeStrs",12,4,0,5,5.736,-97.23653,896.771029005249,"eco3_27",895.641779776351,42.5734,1.91594844464836,10.0979547559194,886.670739986422,10.1289950275334,2.03877308799775,0.0793309821645579,378.285579454254,157.406193552918,38.4453,13.4746,1.2681957129909,1.62,13.9205172189406,2.95970580036386,37.464,2007-07-17,-6.67403333333334,0.124727299523501,-5.05306785385543,0.1634,-1.9451,20.4659558190684,49.3519755396567,43.4309351469576,18.6078019282988,46.3868984025972,35.6487133673157
"KS_Liz_3567_Rep1","KS_MMI_Site113","Strs","Strs",12,4,3.846153846,6,5.766990291,-97.29565,854.361131081014,"eco3_27",890.041229728261,27.0654,2.32581988967211,12.5463062745949,966.866584077141,16.0170001983696,5.25072749104972,0.210872971461213,373.569332729469,171.829516121613,567.3843,32.121,1.09155404567633,5.33,13.9215326110507,0.0348307942438915,37.46571,2017-08-07,-9.92940000000001,0.322545068172766,-4.57016210858779,-1.79906666666667,-4.71416666666667,2.77789852237566,23.3877778547102,23.1698547161608,22.2335576854348,23.8431049616164,19.0824387480596
"KS_Liz_3450_Rep1","KS_MMI_Site114","Strs","Strs",16,2,0,1,6.096654275,-94.80019,1153.96659454907,"eco3_40",1156.44685556909,38.275,1.1429568314012,5.65455383797431,935.665641523163,4.66278732835474,2.55740557846228,0.076883538557102,288.665292294066,92.7510165413534,92.7675,11.2447,1.24003916575509,27.65,13.8982817243136,0.277226001825346,37.46968,2012-05-17,-6.6336,0.679451905231931,-8.58261735024637,-2.37426666666667,-11.9395,20.6856506153626,15.7776580182554,0,0,0,7.2926617267236
"KS_Liz_3561_Rep1","KS_MMI_Site115","Other","Other",17,2,16.66666667,10,3.954703833,-96.41693,994.871834358845,"eco3_28",996.656830389902,38.1559,0.772548257457478,4.29408638202794,781.306419190566,2.26571626967742,1.16704904851246,0.283506412493424,365.685469845722,152.513708121147,13.4316,8.9552,1.86108029239832,1.15,13.6817943150351,1.44446227294686,37.47597,2017-07-11,1.02543333333333,-1.17665738977344,4.77827547197604,-1.24333333333333,2.7162,62.3010612001239,30.7403461158004,77.5373636230047,92.42355171661,100,72.6004645311078
"KS_Clint_1837_Rep1","KS_MMI_Site116","Other","Other",20,9,6.666666667,8,5.673728814,-98.36585,763.217912460335,"eco3_27",793.015516597701,18.0178,2.20383320862323,11.8458803136547,913.253612334233,16.0170001983448,11.4074980953734,0.156149948954746,505.660413793103,176.648476750642,139.3974,51.6191,1.09155404567816,10.59,13.7873081321379,0.0332436757566204,37.47621,2004-09-29,1.28276666666666,0.334792011083906,1.63398515163829,4.3306,-0.521066666666664,63.6992836464481,100,53.8504942894372,68.8155726383052,22.4474135980072,61.7625528344396
"KS_Liz_3365_Rep1","KS_MMI_Site117","Ref","Ref",19,6,12.90322581,10,4.959183673,-96.88061,958.341324892807,"eco3_28",954.960106220319,42.7388,0.564999997615859,3.00250005722036,844.893739475111,1.54999995231608,1.14600209359963,0.0434999987482941,392.652234332425,171.600352436396,217.5201,9.6085,1.96000003814714,9.18,13.8532850945504,0.365000009536713,37.47654,2010-08-11,0.234800000000007,-0.165716152943908,1.02403392154343,0.800666666666667,0.0805666666666731,58.0051495156209,57.7832615290715,58.2526062007365,64.2359332246906,79.486539771618,63.5526980483475
"KS_Liz_3519_Rep1","KS_MMI_Site118","Ref","Ref",14,2,10,6,5.524193548,-97.09878,906.284060948103,"eco3_27",915.124690377613,44.6797,1.41566297416939,7.23916384963715,912.223700571997,1.54078195260958,1.01497338970405,0.06738406064603,374.815380984491,156.531198209401,72.378,10.8579,2.81077012739042,1.89,13.9919073075523,6.86613706602033,37.47665,2017-07-10,-0.884333333333329,-0.0698837348244323,2.68591564848446,-0.592633333333334,0.101999999999999,51.9243308092882,39.3493603327356,58.4094325046295,76.7136833823245,68.5652446130135,58.9924103283982
"KS_Liz_3406_Rep1","KS_MMI_Site119","Strs","HighStrs",17,3,12,13,5.399061033,-95.16339,960.281202393808,"eco3_40",1124.48718655905,39.5796,0.987636680097112,5.12975695277794,878.49669871326,12.6850575901396,1.41731291228627,0.107214839750906,264.542443280977,129.846839421467,11967.1065,10.3449,1.13525987607621,884,13.8274192344095,1.73621885521223,37.49384,2011-06-28,-8.3362,0.220700697962064,2.07010596842506,-1.80803333333333,-2.53683333333334,11.4345617405767,23.2691453653727,39.1012608908002,72.0900575202259,35.4495367843695,36.268912460269
"KS_Liz_3336_Rep1","KS_MMI_Site120","Ref","Ref",16,3,8.571428571,8,5.473429952,-96.9173,959.001469387016,"eco3_28",956.615215918891,41.7151,0.564999997615815,3.00250005721872,893.345372928177,1.5499999523152,1.03086533149171,0.0434999987482804,386.72,166.955950966851,13.032,8.4833,1.96000003814682,0.01,13.8737140494867,0.365000009536809,37.49585,2009-06-16,0.116533333333326,0.0766181795938632,-0.251683922409079,0.0537000000000001,0.542666666666664,57.3625467643827,47.9006018504024,61.633761800844,54.6575810047799,51.8695305732395,54.6848043987297
"KS_Liz_3484_Rep1","KS_MMI_Site121","Other","Other",13,1,3.703703704,6,5.531914894,-96.2712,1002.36150812414,"eco3_28",1007.79054498339,38.2715,1.29297602176689,6.96670818328739,835.046055174586,2.42655301094352,1.04132439048833,0.0445020012557347,322.726425249169,123.353305464489,62.8659,9.061,1.65823805332226,3.92,13.7634321687708,0.42805600166329,37.49752,2014-07-15,-6.1238,0.214601298830541,-4.38281809291567,-2.76128571428571,-3.0419,23.455652441021,10.6572454115594,35.4057209894203,23.6401751258873,36.1446391256509,25.8606866187078
"KS_Liz_3534_Rep1","KS_MMI_Site122","Strs","HighStrs",7,1,5,1,6.085603113,-95.08844,1138.487860652,"eco3_40",1135.0668114388,36.2257,1.18843347615876,5.88622695059029,900.001187930625,4.66186588340192,2.02333273936802,0.0742967892026408,271.592551440329,115.749044903778,15.1524,11.1977,1.24050186167657,1.32,13.8069452306965,0.248424987926675,37.49934,2016-07-19,-13.7287,0.604623427330034,-2.9244943103424,-2.3346,-7.92576666666666,0,16.3024634543577,0,34.5895703282635,0,10.1784067565242
"KS_Liz_3238_Rep1","KS_MMI_Site123","Ref","BestRef",12,2,14.28571429,11,5.432835821,-96.77032,961.390065422489,"eco3_28",949.265944751568,44.1991,0.56499999761601,3.00250005722068,832.07864179278,1.54999995231548,1.08940453843215,0.0434999987482884,411.665643994211,171.716325896639,108.3546,9.6793,1.96000003814761,9.18,13.7260308589966,0.365000009536724,37.50541,2007-07-16,-2.35976666666667,0.142114376442391,1.69907732377943,-0.902533333333334,0.713133333333335,43.9075535888674,35.249262736565,62.8810552971255,69.3042980680564,44.4054248813946,51.1495189144018
"KS_Liz_3097_Rep1","KS_MMI_Site124","Ref","BestRef",17,4,0,10,4.989761092,-99.14703,651.023278104154,"eco3_26",665.673165169065,21.4381,2.22350547425714,11.8602814609193,838.758827693229,4.97975748734532,6.19628011761183,0.130065840614701,609.043863309353,181.727492308949,66.1158,31.9939,0.696716367769784,2.6,13.4354831654676,0.0630007393464469,37.50728,2016-05-24,1.2736,-0.200845829602237,-3.0844349950345,-0.0823666666666663,1.06180000000001,63.6494764997203,46.10038690068,65.4322265859609,33.3887027386653,83.4900030582652,58.4121591566583
"KS_Liz_3546_Rep1","KS_MMI_Site125","Other","Other",15,3,22.22222222,11,4.556776557,-96.39846,987.221862633023,"eco3_28",995.341817385524,38.5471,0.804789946660107,4.42276103614186,793.848036032261,2.38644259789513,1.191718445585,0.213885504106929,346.668426883309,157.110475681715,128.8845,9.1037,1.70882404461103,8.65,13.7221405000246,1.13877670498783,37.50921,2017-07-11,-2.73450000000001,-0.554356829516666,11.5887573558019,-1.57293333333333,1.95536666666667,41.871437430632,26.3796098534647,71.9703956815451,100,100,68.0442885931284
"KS_Clint_1483_Rep1","KS_MMI_Site126","Ref","BestRef",14,4,10.34482759,10,5.473988439,-99.16547,649.034404325798,"eco3_26",658.784489830054,20.1068,2.23832687551779,11.9527768637298,851.278833667808,11.7245893466905,7.06218038012041,0.118883365499478,624.80545915325,179.672068232794,22.8717,40.0343,1.00775327558736,2.6,13.3570797325283,0.047266092548378,37.5166,2005-11-02,-0.320266666666667,0.0413394307738644,2.52703608801723,-0.251499999999998,1.0551,54.9891909435755,43.8626870832153,65.38320312238,75.5207829318731,55.8899824855468,59.1291693133181
"KS_Liz_3214_Rep1","KS_MMI_Site127","Strs","Strs",17,6,2.702702703,9,5.623655914,-97.33239,851.78138054964,"eco3_27",883.760080462684,27.4336,2.32283141037397,12.5248301840517,960.870099999486,16.0170001983691,5.09811888275964,0.205145980225027,383.886986349938,172.925468819307,525.5127,31.2646,1.09155404567807,5.33,13.8998260670448,0.0341679397263546,37.5206,2007-07-17,-4.80796666666667,0.189966943789867,-4.79646895046693,0.142866666666667,-1.39423333333333,30.6052419576851,49.0803115492037,47.4615906650545,20.5343993240701,38.952030066216,37.3267147124459
"KS_Liz_3554_Rep1","KS_MMI_Site128","Other","Other",18,4,4.255319149,11,5.376923077,-97.71643,812.563297786443,"eco3_27",833.979946332634,20.4429,2.26053510185795,12.1489510313371,950.978450739313,4.57999992370409,4.27304430018025,0.180214042797849,402.78277019937,179.585687729891,122.8302,46.5681,1.4346669912382,3.5,14.0157705378804,0.455941795257699,37.52991,2017-06-06,-2.86276666666667,-0.13882200628875,-1.92307905887915,-0.764100000000001,2.37076666666667,41.1744996102363,37.0807896072648,75.0098504235591,42.108402209761,76.4216174893315,54.3590318680305
"KS_Liz_3147_Rep1","KS_MMI_Site129","Other","Other",17,8,7.317073171,9,5.426966292,-97.71644,812.563297786443,"eco3_27",833.979946332634,20.4429,2.26053510185795,12.1489510313371,950.978450739313,4.57999992370409,4.27304430018025,0.180214042797849,402.78277019937,179.585687729891,122.8302,46.5681,1.4346669912382,3.5,14.0157705378804,0.455941795257699,37.52996,2006-09-27,-3.86276666666667,-0.0887787912887497,1.13867496312085,3.2359,0.37076666666667,35.7409926944687,90.0023461890086,60.3759806979258,65.0966817673965,70.7185711462962,64.3869144990192
"KS_Liz_3313_Rep1","KS_MMI_Site130","Strs","HighStrs",7,2,0,1,5.90990991,-97.26187,892.496815617018,"eco3_27",889.099430288774,44.0601,1.87828621670658,9.86411462859932,891.192590701237,5.72666867284231,1.1384155428147,0.0555807572753167,390.788763789747,156.263511756923,77.5458,12.1696,1.40026663426671,1.87,13.8844592511032,3.1746776605982,37.53323,2009-06-16,-13.1188,0.216459184736604,-3.28588902869633,-1.64406666666667,-5.64093333333334,0,25.4384881722527,16.3887633831311,31.8761443781454,35.9329099347436,21.9272611736546
"KS_Clint_1193_Rep1","KS_MMI_Site131","Strs","HighStrs",17,4,0,12,5.744588745,-97.27561,484.559542122522,"eco3_27",887.511292420904,23.3013,1.82640374034947,9.34980091722243,906.497010414895,15.9474529154843,7.55987181702366,0.110437497583328,380.199435092976,176.312845618505,101861.325,31.8279,1.09364048202168,673,13.9048694646162,0.274868249582554,37.54292,2019-08-15,-2.14336666666668,0.339632274588333,-3.96543546563383,-0.852066666666667,1.34957142857143,45.0833644854395,35.916956375438,67.5378313841977,26.7739698231464,21.8958054113979,39.4415854959239
"KS_Clint_1831_Rep1","KS_MMI_Site132","Ref","Ref",17,4,13.33333333,10,5.63253012,-97.85312,748.95975499689,"eco3_27",812.227916428423,19.6534,2.23970186901488,11.8509559675097,906.282862827644,7.49366882108773,8.09429420653973,0.181557829840848,423.116886851427,171.225403814496,1546.0812,47.6603,2.59667921125234,136,14.034973966243,0.601429679826316,37.56171,2004-11-10,1.57146190476189,0.128525522023205,5.93194173626399,-0.275200000000003,0.618442857142856,65.2679112191877,43.5491268604684,62.1882112507107,100,45.9540437401426,63.3918586141019
"KS_Clint_0055_Rep1","KS_MMI_Site133","Ref","Ref",13,4,0,9,5.428571429,-97.85362,748.95975499689,"eco3_27",812.227916428423,19.6534,2.23970186901488,11.8509559675097,906.282862827644,7.49366882108773,8.09429420653973,0.181557829840848,423.116886851427,171.225403814496,1546.0812,47.6603,2.59667921125234,136,14.034973966243,0.601429679826316,37.56176,1984-05-24,-2.01323809523811,-0.0622040131862613,-4.79922888271334,-0.275200000000003,-0.354890476190477,45.7904189782356,43.5491268604684,55.0663946509025,20.5136771845433,67.6900448800607,46.5219325108421
"KS_Liz_3134_Rep1","KS_MMI_Site134","Ref","Ref",19,5,6.976744186,6,5.249266862,-96.88072,958.199792290797,"eco3_28",959.488458702077,40.4382,0.564999997615882,3.00250005722013,927.401206328856,1.54999995231629,1.09309944928465,0.04349999874831,404.36053115016,179.052719776217,61.7742,7.3886,1.96000003814697,3.33,13.755187677516,0.365000009536709,37.57123,2006-08-02,1.84643333333332,-0.0674674697577977,-0.54845932056186,0.921099999999999,0.345366666666669,66.7619703779691,59.3766413951535,60.1901305524103,52.4293302146958,68.2898811765901,61.4095907433638
"KS_Clint_1830_Rep1","KS_MMI_Site135","Strs","Strs",15,5,5.714285714,5,6.594488189,-97.83393,797.124828816701,"eco3_27",816.932002171974,19.0437,2.1341830723007,10.8881250380242,949.466174364115,16.0170001983439,8.00957788440972,0.155784592290505,414.005859872611,166.806218675666,416.5731,50.8362,1.09155404567516,14.91,14.0052550795541,1.55410830169522,37.57656,2004-11-10,-4.38363333333334,1.16430777481674,-0.223317632041597,0.537633333333333,-4.0056,32.9108600589425,54.3032281708503,28.3543908621239,54.8705609529715,0,34.0878080089776
"KS_Clint_0133_Rep1","KS_MMI_Site136","Other","SomeStrs",24,10,2.43902439,15,5.292517007,-97.00027,905.303898232207,"eco3_28",943.819875865385,41.0867,0.797919377329705,4.0725393891188,896.991318736794,16.0170001983462,1.19483374753536,0.0705852398422802,364.153461538462,164.696398038822,2740.1427,9.6926,1.09155404567692,119,14.0526630695,4.45100725399354,37.58886,1984-05-23,2.11366666666665,-0.0973791814706706,-6.1907470626138,4.946,1.54176666666666,68.2139845427593,100,68.944111422284,10.0658722011148,71.6986925029212,63.7845321338159
"KS_Clint_0134_Rep1","KS_MMI_Site136","Other","SomeStrs",29,9,10,16,5.297577855,-97.00027,905.303898232207,"eco3_28",943.819875865385,41.0867,0.797919377329705,4.0725393891188,896.991318736794,16.0170001983462,1.19483374753536,0.0705852398422802,364.153461538462,164.696398038822,2740.1427,9.6926,1.09155404567692,119,14.0526630695,4.45100725399354,37.58886,1985-08-28,7.11366666666665,-0.0923183334706703,1.3702285473862,3.946,2.54176666666666,95.3815191215974,99.3972455211827,76.2610462851006,66.8352337508073,71.1219459713673,81.7993981300111
"KS_Clint_0135_Rep1","KS_MMI_Site136","Other","SomeStrs",13,5,8.333333333,11,5.584,-97.00027,905.303898232207,"eco3_28",943.819875865385,41.0867,0.797919377329705,4.0725393891188,896.991318736794,16.0170001983462,1.19483374753536,0.0705852398422802,364.153461538462,164.696398038822,2740.1427,9.6926,1.09155404567692,119,14.0526630695,4.45100725399354,37.58886,1986-10-21,-8.88633333333335,0.194103811529329,-0.296438119613804,-0.0539999999999994,-2.45823333333334,8.44540846931562,46.4756889394389,39.6763719710176,54.3215572780771,38.480582569624,37.4799218454946
"KS_Clint_0148_Rep1","KS_MMI_Site136","Other","SomeStrs",21,6,4.87804878,13,5.683229814,-97.00027,905.303898232207,"eco3_28",943.819875865385,41.0867,0.797919377329705,4.0725393891188,896.991318736794,16.0170001983462,1.19483374753536,0.0705852398422802,364.153461538462,164.696398038822,2740.1427,9.6926,1.09155404567692,119,14.0526630695,4.45100725399354,37.58886,1999-10-12,-0.886333333333354,0.293333625529329,-3.7517226726138,0.946000000000001,-0.458233333333339,51.9134637954565,59.7060780848749,54.3102416966508,28.3785694727872,27.1721119237478,44.2960929947034
"KS_Clint_0136_Rep1","KS_MMI_Site136","Other","SomeStrs",25,6,4.081632653,19,5.336842105,-97.00027,905.303898232207,"eco3_28",943.819875865385,41.0867,0.797919377329705,4.0725393891188,896.991318736794,16.0170001983462,1.19483374753536,0.0705852398422802,364.153461538462,164.696398038822,2740.1427,9.6926,1.09155404567692,119,14.0526630695,4.45100725399354,37.58886,1987-05-20,3.11366666666665,-0.0530540834706708,-4.5481387996138,0.946000000000001,5.54176666666666,73.647491458527,59.7060780848749,98.2118508735505,22.3989132234174,66.6472966632739,64.1223260607287
"KS_Clint_0146_Rep1","KS_MMI_Site136","Other","SomeStrs",26,7,9.523809524,15,5.20505618,-97.00027,905.303898232207,"eco3_28",943.819875865385,41.0867,0.797919377329705,4.0725393891188,896.991318736794,16.0170001983462,1.19483374753536,0.0705852398422802,364.153461538462,164.696398038822,2740.1427,9.6926,1.09155404567692,119,14.0526630695,4.45100725399354,37.58886,1997-08-06,4.11366666666665,-0.184840008470671,0.894038071386197,1.946,1.54176666666666,79.0809983742946,72.9364672303108,68.944111422284,63.2598976178868,81.6659408018403,73.1774830893233
"KS_Clint_0147_Rep1","KS_MMI_Site136","Other","SomeStrs",26,6,7.01754386,16,5.525469169,-97.00027,905.303898232207,"eco3_28",943.819875865385,41.0867,0.797919377329705,4.0725393891188,896.991318736794,16.0170001983462,1.19483374753536,0.0705852398422802,364.153461538462,164.696398038822,2740.1427,9.6926,1.09155404567692,119,14.0526630695,4.45100725399354,37.58886,1998-09-08,4.11366666666665,0.13557298052933,-1.6122275926138,0.946000000000001,2.54176666666666,79.0809983742946,59.7060780848749,76.2610462851006,44.4423390172452,45.1508982495691,60.9282720022169
"KS_Clint_0143_Rep1","KS_MMI_Site136","Other","SomeStrs",24,8,4.651162791,16,5.435986159,-97.00027,905.303898232207,"eco3_28",943.819875865385,41.0867,0.797919377329705,4.0725393891188,896.991318736794,16.0170001983462,1.19483374753536,0.0705852398422802,364.153461538462,164.696398038822,2740.1427,9.6926,1.09155404567692,119,14.0526630695,4.45100725399354,37.58886,1994-08-11,2.11366666666665,0.0460899705293292,-3.9786086616138,2.946,2.54176666666666,68.2139845427593,86.1668563757468,76.2610462851006,26.675062755603,55.3485994353201,62.533109878906
"KS_Clint_0144_Rep1","KS_MMI_Site136","Other","SomeStrs",26,7,5.357142857,16,5.285714286,-97.00027,905.303898232207,"eco3_28",943.819875865385,41.0867,0.797919377329705,4.0725393891188,896.991318736794,16.0170001983462,1.19483374753536,0.0705852398422802,364.153461538462,164.696398038822,2740.1427,9.6926,1.09155404567692,119,14.0526630695,4.45100725399354,37.58886,1995-09-28,4.11366666666665,-0.10418190247067,-3.2726285956138,1.946,2.54176666666666,79.0809983742946,72.9364672303108,76.2610462851006,31.9757064398153,72.4739471127967,66.5456330884636
